Id_Classificacao,Id_Piloto,Ano_Jogo,Temporada,Pos_Prova1,Pos_Prova2,Pos_Prova3,Pos_Prova4,Pos_Prova5,Pos_Prova6,Pos_Prova7,Pos_Prova8,Pos_Prova9,Pos_Prova10,Pos_Prova11,Pos_Prova12,Pos_Prova13,Pos_Prova14,Pos_Prova15,Pos_Prova16,Pos_Prova17,Pos_Prova18,Pos_Prova19,Pos_Prova20,Total_Pontos,Pos_Prova21,Pos_Prova22,Pos_Prova23,Pos_Prova24,Pos_Prova25,Tipo_Carreira
703,132,2022,2,11,9,9,7,8,5,7,8,6,6,13,0,8,17,9,16,,,,,,,,,,,"Piloto"
704,133,2022,2,5,8,5,0,7,9,4,10,5,3,8,10,9,5,14,15,,,,,,,,,,,"Piloto"
705,134,2022,2,0,7,7,2,3,4,9,5,8,7,9,8,5,4,5,1,,,,,,,,,,,"Piloto"
706,135,2022,2,4,6,3,4,6,1,5,2,2,10,5,3,0,13,1,5,,,,,,,,,,,"Piloto"
707,136,2022,2,15,11,11,8,12,19,8,12,0,9,11,6,6,3,12,7,,,,,,,,,,,"Piloto"
708,137,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
709,138,2022,2,12,18,15,15,18,11,10,14,11,16,12,9,19,8,10,9,,,,,,,,,,,"Piloto"
710,139,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
711,140,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
474,14,2017,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
712,141,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
713,142,2022,2,18,16,17,16,19,18,18,19,17,18,18,16,14,14,16,20,,,,,,,,,,,"Piloto"
714,143,2022,2,7,5,1,3,2,3,6,1,3,5,3,4,2,10,6,4,,,,,,,,,,,"Piloto"
715,144,2022,2,2,4,0,0,1,10,3,4,0,0,4,5,7,1,3,2,,,,,,,,,,,"Piloto"
716,145,2022,2,13,0,8,9,9,8,16,9,10,0,0,12,17,11,7,13,,,,,,,,,,,"Piloto"
717,146,2022,2,8,19,10,13,15,16,0,17,16,12,0,17,18,12,17,8,,,,,,,,,,,"Piloto"
718,147,2022,2,10,17,12,14,14,14,12,15,15,17,14,15,10,18,15,11,,,,,,,,,,,"Piloto"
719,148,2022,2,14,13,14,10,11,15,17,11,12,4,16,11,12,7,8,6,,,,,,,,,,,"Piloto"
720,149,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
721,125,2022,3,8,9,7,7,7,7,5,7,9,5,5,9,8,0,0,8,,,,,,,,,,,"Piloto"
722,126,2022,3,13,14,12,13,15,10,13,12,13,14,14,13,14,13,10,11,,,,,,,,,,,"Piloto"
723,127,2022,3,15,17,17,17,13,17,17,13,15,11,13,18,12,14,15,0,,,,,,,,,,,"Piloto"
724,128,2022,3,6,2,13,2,2,15,4,0,3,9,6,5,0,3,3,1,,,,,,,,,,,"Piloto"
725,129,2022,3,17,3,3,1,5,0,1,4,1,1,2,1,2,2,1,3,,,,,,,,,,,"Piloto"
726,130,2022,3,7,4,10,4,6,4,2,5,5,8,3,2,7,5,8,2,,,,,,,,,,,"Piloto"
727,131,2022,3,14,18,15,18,16,13,16,15,12,0,17,14,0,9,13,10,,,,,,,,,,,"Piloto"
728,132,2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
729,133,2022,3,4,6,5,3,11,0,7,10,18,7,9,8,4,11,0,12,,,,,,,,,,,"Piloto"
730,134,2022,3,3,8,6,5,4,2,3,6,4,4,4,6,5,12,7,13,,,,,,,,,,,"Piloto"
731,135,2022,3,5,12,2,11,8,1,6,2,7,3,7,3,6,4,4,5,,,,,,,,,,,"Piloto"
732,136,2022,3,11,10,16,14,18,12,0,14,10,6,10,10,13,17,6,0,,,,,,,,,,,"Piloto"
733,137,2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
734,138,2022,3,9,19,14,16,9,8,10,9,14,12,12,11,15,7,17,15,,,,,,,,,,,"Piloto"
735,139,2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
736,140,2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
737,141,2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
738,142,2022,3,18,15,19,12,17,16,18,18,16,18,19,0,18,15,14,18,,,,,,,,,,,"Piloto"
473,13,2017,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
739,143,2022,3,2,5,4,0,3,5,8,3,8,2,8,4,3,6,18,6,,,,,,,,,,,"Piloto"
740,144,2022,3,1,1,1,0,1,3,0,1,2,0,1,0,1,1,2,4,,,,,,,,,,,"Piloto"
741,145,2022,3,10,11,11,8,0,11,14,8,0,16,11,15,10,8,11,7,,,,,,,,,,,"Piloto"
742,146,2022,3,12,0,0,10,14,14,15,17,17,15,0,12,11,16,12,9,,,,,,,,,,,"Piloto"
743,147,2022,3,0,7,9,6,12,6,12,0,6,13,16,7,9,0,5,14,,,,,,,,,,,"Piloto"
744,148,2022,3,16,13,8,9,10,9,9,16,11,10,15,17,16,0,9,16,,,,,,,,,,,"Piloto"
745,149,2022,3,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
746,150,2022,3,0,16,18,15,19,18,11,11,19,17,18,16,17,10,16,17,,,,,,,,,,,"Piloto"
747,145,2022,4,7,10,5,5,8,6,3,4,6,7,2,8,5,8,3,11,,,,,,,,,,,"Piloto"
748,130,2022,4,9,4,6,11,10,5,0,5,7,3,7,0,3,7,4,6,,,,,,,,,,,"Piloto"
749,129,2022,4,5,5,4,8,3,15,6,3,5,5,4,5,18,2,5,2,,,,,,,,,,,"Piloto"
750,144,2022,4,1,1,0,1,1,1,0,1,1,15,0,2,2,1,0,1,,,,,,,,,,,"Piloto"
751,128,2022,4,2,3,1,3,5,3,4,2,2,1,3,3,1,6,1,5,,,,,,,,,,,"Piloto"
752,134,2022,4,4,0,3,2,2,4,1,7,3,8,5,6,0,3,2,8,,,,,,,,,,,"Piloto"
753,143,2022,4,8,6,13,6,7,7,9,9,12,4,6,4,7,5,0,3,,,,,,,,,,,"Piloto"
754,133,2022,4,13,14,10,9,0,17,11,11,9,18,9,0,0,9,9,14,,,,,,,,,,,"Piloto"
755,135,2022,4,3,2,2,17,4,2,8,6,4,2,1,1,4,4,13,4,,,,,,,,,,,"Piloto"
756,147,2022,4,17,7,7,4,12,9,14,10,8,6,8,7,6,12,0,7,,,,,,,,,,,"Piloto"
757,126,2022,4,6,15,15,16,17,14,2,0,0,13,10,17,8,11,10,9,,,,,,,,,,,"Piloto"
758,138,2022,4,0,9,8,10,0,18,10,12,14,12,12,9,10,15,12,10,,,,,,,,,,,"Piloto"
759,136,2022,4,12,11,9,12,6,8,5,8,10,9,11,14,9,10,6,12,,,,,,,,,,,"Piloto"
760,146,2022,4,10,17,11,0,13,12,12,13,13,14,14,13,12,13,8,15,,,,,,,,,,,"Piloto"
761,148,2022,4,11,18,14,7,9,16,7,15,11,17,13,10,11,0,14,0,,,,,,,,,,,"Piloto"
762,150,2022,4,18,16,17,13,14,13,16,18,16,0,18,16,16,16,7,17,,,,,,,,,,,"Piloto"
763,127,2022,4,15,19,0,18,15,0,13,14,15,16,16,11,14,0,16,19,,,,,,,,,,,"Piloto"
764,131,2022,4,16,12,16,15,0,10,15,17,0,11,15,12,13,0,11,13,,,,,,,,,,,"Piloto"
472,12,2017,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
765,151,2022,4,0,8,12,14,11,11,18,16,18,10,17,15,15,0,17,16,,,,,,,,,,,"Piloto"
766,142,2022,4,14,13,18,19,16,0,17,19,17,0,19,18,17,14,15,18,,,,,,,,,,,"Piloto"
767,128,2022,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
768,134,2022,5,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
769,129,2022,5,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
770,144,2022,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
771,135,2022,5,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
772,147,2022,5,12,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
773,145,2022,5,13,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
774,131,2022,5,7,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
775,143,2022,5,6,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
776,133,2022,5,8,12,17,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
777,136,2022,5,18,11,9,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
778,146,2022,5,17,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
779,150,2022,5,15,14,11,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
780,138,2022,5,9,18,18,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
781,148,2022,5,0,10,8,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
782,152,2022,5,16,15,13,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
783,151,2022,5,10,16,14,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
784,142,2022,5,14,17,19,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
785,126,2022,5,11,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
786,153,2022,5,19,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
471,11,2017,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
787,154,2023,1,1,1,1,1,4,0,1,2,1,8,11,1,3,5,6,2,,,,,,,,,,,"Piloto"
788,155,2023,1,2,2,3,2,2,3,4,4,5,7,0,13,2,2,3,0,,,,,,,,,,,"Piloto"
789,156,2023,1,0,3,2,5,3,5,5,1,4,6,3,3,5,3,8,15,,,,,,,,,,,"Piloto"
790,157,2023,1,3,4,6,8,1,7,3,6,16,4,9,5,9,0,5,7,,,,,,,,,,,"Piloto"
791,158,2023,1,4,6,5,6,7,4,2,3,2,1,5,0,15,4,0,0,,,,,,,,,,,"Piloto"
792,159,2023,1,5,5,4,4,5,2,0,5,10,2,2,4,1,1,7,1,,,,,,,,,,,"Piloto"
793,160,2023,1,10,11,9,13,15,12,13,11,15,15,7,0,7,10,9,9,,,,,,,,,,,"Piloto"
794,161,2023,1,8,9,0,11,10,8,15,15,0,14,12,7,0,8,18,8,,,,,,,,,,,"Piloto"
795,162,2023,1,7,0,8,3,6,6,6,7,7,9,1,8,8,6,1,4,,,,,,,,,,,"Piloto"
796,163,2023,1,11,8,13,0,11,9,7,9,3,5,13,6,4,0,0,10,,,,,,,,,,,"Piloto"
797,164,2023,1,12,13,12,14,13,13,9,0,17,10,4,16,0,12,14,14,,,,,,,,,,,"Piloto"
798,165,2023,1,15,19,15,19,17,16,11,18,18,16,18,17,0,17,11,13,,,,,,,,,,,"Piloto"
470,10,2017,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
799,166,2023,1,6,7,7,7,8,10,14,8,0,3,14,9,6,7,2,6,,,,,,,,,,,"Piloto"
800,167,2023,1,9,10,10,10,14,0,18,10,9,18,15,10,10,9,10,5,,,,,,,,,,,"Piloto"
801,168,2023,1,18,16,11,18,18,11,10,12,19,0,10,14,11,13,12,12,,,,,,,,,,,"Piloto"
802,169,2023,1,14,17,18,16,16,17,12,19,13,17,16,15,17,14,16,0,,,,,,,,,,,"Piloto"
803,170,2023,1,19,14,14,9,0,14,17,17,14,13,19,12,12,15,17,0,,,,,,,,,,,"Piloto"
804,171,2023,1,16,18,17,12,0,15,0,16,12,0,17,18,14,16,13,11,,,,,,,,,,,"Piloto"
805,172,2023,1,17,15,16,17,12,0,16,13,11,11,8,11,16,11,15,0,,,,,,,,,,,"Piloto"
806,176,2023,1,13,12,0,15,9,1,8,14,6,12,6,2,13,0,4,3,,,,,,,,,,,"Piloto"
469,9,2017,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
807,154,2023,2,6,2,9,1,5,6,2,6,2,4,3,6,8,5,0,8,,,,,,,,,,,"Piloto"
808,155,2023,2,3,3,4,3,8,0,8,9,0,6,12,7,6,7,2,17,,,,,,,,,,,"Piloto"
809,158,2023,2,2,1,3,2,4,0,3,5,6,2,2,9,1,3,6,5,,,,,,,,,,,"Piloto"
810,159,2023,2,4,4,2,4,7,7,1,2,4,1,4,11,4,0,1,2,,,,,,,,,,,"Piloto"
811,156,2023,2,8,6,5,6,3,10,6,8,5,5,8,2,3,9,5,4,,,,,,,,,,,"Piloto"
812,157,2023,2,16,8,6,5,6,3,5,4,3,0,5,8,2,4,8,6,,,,,,,,,,,"Piloto"
813,162,2023,2,5,5,1,7,13,5,4,7,0,14,1,5,5,2,4,3,,,,,,,,,,,"Piloto"
814,163,2023,2,9,7,10,8,0,2,9,10,14,13,11,10,12,8,9,0,,,,,,,,,,,"Piloto"
815,166,2023,2,10,9,8,19,2,4,7,3,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
816,176,2023,2,1,0,0,0,1,1,0,1,1,3,0,1,10,1,0,1,,,,,,,,,,,"Piloto"
817,173,2023,2,12,13,13,18,15,16,13,14,12,10,15,15,16,16,12,10,,,,,,,,,,,"Piloto"
818,177,2023,2,13,12,12,12,11,18,0,13,11,17,9,13,0,19,17,0,,,,,,,,,,,"Piloto"
819,160,2023,2,11,10,11,9,9,11,12,15,0,7,6,4,17,10,7,16,,,,,,,,,,,"Piloto"
820,161,2023,2,7,11,7,10,10,8,10,12,16,0,7,3,7,6,3,15,,,,,,,,,,,"Piloto"
821,164,2023,2,17,15,14,11,14,17,16,16,7,11,14,14,14,12,13,12,,,,,,,,,,,"Piloto"
822,165,2023,2,0,16,17,17,0,14,15,0,8,12,17,0,15,17,15,14,,,,,,,,,,,"Piloto"
823,168,2023,2,0,18,0,14,18,9,14,18,9,8,16,17,11,14,14,9,,,,,,,,,,,"Piloto"
824,172,2023,2,0,14,15,13,16,12,11,11,13,9,13,16,18,11,18,13,,,,,,,,,,,"Piloto"
825,170,2023,2,14,17,0,15,12,15,17,0,15,18,18,18,19,15,11,0,,,,,,,,,,,"Piloto"
826,171,2023,2,15,19,16,16,17,13,18,17,17,15,19,19,13,18,16,11,,,,,,,,,,,"Piloto"
827,167,2023,2,0,0,0,0,0,0,0,0,10,16,10,12,9,13,10,7,,,,,,,,,,,"Piloto"
828,158,2023,3,12,10,2,8,5,12,2,0,4,2,3,3,4,1,0,12,,,,,,,,,,,"Piloto"
829,159,2023,3,3,2,12,4,8,8,5,8,2,1,10,4,0,9,6,6,,,,,,,,,,,"Piloto"
830,156,2023,3,0,0,11,5,6,6,1,9,0,8,8,1,9,3,8,11,,,,,,,,,,,"Piloto"
831,157,2023,3,9,7,3,1,14,10,4,10,5,6,11,2,7,4,14,7,,,,,,,,,,,"Piloto"
832,167,2023,3,1,0,6,2,3,3,6,5,0,3,5,12,2,2,1,2,,,,,,,,,,,"Piloto"
468,8,2017,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
833,176,2023,3,2,1,5,6,1,1,0,1,1,0,1,0,1,0,2,3,,,,,,,,,,,"Piloto"
834,154,2023,3,5,8,4,9,4,7,8,4,7,9,2,13,0,14,12,8,,,,,,,,,,,"Piloto"
835,155,2023,3,8,6,7,0,13,15,7,13,11,12,6,11,13,7,15,9,,,,,,,,,,,"Piloto"
836,162,2023,3,6,3,1,7,2,2,3,3,3,5,9,5,3,5,3,5,,,,,,,,,,,"Piloto"
837,163,2023,3,7,4,9,3,9,4,0,12,9,4,0,8,6,0,4,1,,,,,,,,,,,"Piloto"
838,160,2023,3,10,9,13,13,0,5,17,11,12,18,4,6,8,8,10,4,,,,,,,,,,,"Piloto"
839,161,2023,3,4,5,10,12,7,9,14,0,6,7,7,10,5,6,5,10,,,,,,,,,,,"Piloto"
840,168,2023,3,15,13,17,17,19,18,10,14,10,16,12,15,11,15,16,16,,,,,,,,,,,"Piloto"
841,172,2023,3,11,16,15,19,17,0,9,2,0,11,14,18,10,13,0,14,,,,,,,,,,,"Piloto"
842,173,2023,3,14,15,18,11,12,13,18,6,13,14,13,16,0,12,13,15,,,,,,,,,,,"Piloto"
843,177,2023,3,13,12,8,10,11,19,11,0,0,10,18,14,12,11,7,0,,,,,,,,,,,"Piloto"
844,164,2023,3,19,11,0,18,10,11,13,15,8,17,15,9,14,10,17,13,,,,,,,,,,,"Piloto"
845,165,2023,3,18,18,19,15,15,16,12,17,15,19,16,0,0,18,18,17,,,,,,,,,,,"Piloto"
846,170,2023,3,16,14,16,14,16,14,15,16,16,13,0,7,16,17,11,19,,,,,,,,,,,"Piloto"
847,171,2023,3,17,17,14,16,18,17,16,7,14,15,17,17,15,16,9,18,,,,,,,,,,,"Piloto"
848,167,2023,4,2,0,2,6,1,6,5,2,7,1,10,5,9,9,8,7,,,,,,,,,,,"Piloto"
849,176,2023,4,3,1,0,2,2,1,0,1,1,6,1,3,0,6,1,1,,,,,,,,,,,"Piloto"
850,178,2023,4,11,7,8,3,6,8,2,11,12,0,0,6,7,1,5,18,,,,,,,,,,,"Piloto"
851,163,2023,4,9,6,6,7,3,10,3,0,4,3,6,7,6,0,7,6,,,,,,,,,,,"Piloto"
852,162,2023,4,5,5,1,9,8,4,6,5,2,2,5,9,1,4,3,3,,,,,,,,,,,"Piloto"
853,159,2023,4,4,2,13,4,0,5,1,4,8,5,2,8,3,2,2,4,,,,,,,,,,,"Piloto"
854,156,2023,4,1,9,4,5,4,2,8,6,5,4,4,1,4,5,10,2,,,,,,,,,,,"Piloto"
855,157,2023,4,19,3,5,8,7,3,4,7,3,7,11,4,2,7,4,0,,,,,,,,,,,"Piloto"
856,160,2023,4,8,11,9,15,11,11,11,9,10,0,9,0,11,10,12,17,,,,,,,,,,,"Piloto"
857,161,2023,4,10,10,10,10,9,15,10,10,9,10,8,0,10,14,11,10,,,,,,,,,,,"Piloto"
858,154,2023,4,7,4,7,1,5,14,9,8,6,8,3,2,5,3,9,8,,,,,,,,,,,"Piloto"
859,155,2023,4,6,8,3,18,12,7,7,3,0,11,7,10,8,8,6,5,,,,,,,,,,,"Piloto"
467,7,2017,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
860,168,2023,4,17,16,18,16,19,19,15,13,16,14,16,13,16,16,16,16,,,,,,,,,,,"Piloto"
861,172,2023,4,12,15,17,13,18,17,12,15,13,17,18,15,13,12,15,14,,,,,,,,,,,"Piloto"
862,173,2023,4,18,19,11,11,14,16,0,16,15,16,13,11,15,11,14,9,,,,,,,,,,,"Piloto"
863,177,2023,4,13,12,12,17,10,20,14,12,11,9,12,12,12,0,13,11,,,,,,,,,,,"Piloto"
864,170,2023,4,0,17,14,14,15,13,17,19,18,18,19,14,18,15,17,0,,,,,,,,,,,"Piloto"
865,171,2023,4,15,18,15,0,16,9,16,17,19,13,17,18,19,13,20,15,,,,,,,,,,,"Piloto"
866,164,2023,4,14,14,19,12,13,18,0,14,17,12,15,16,14,17,18,12,,,,,,,,,,,"Piloto"
867,165,2023,4,16,13,16,19,17,12,13,18,14,15,14,17,17,18,19,13,,,,,,,,,,,"Piloto"
868,167,2023,5,2,2,2,1,2,5,1,2,2,2,7,11,0,8,11,8,,,,,,,,,,,"Piloto"
869,176,2023,5,1,1,1,0,0,1,2,1,1,1,1,3,0,2,0,0,,,,,,,,,,,"Piloto"
870,162,2023,5,11,11,10,14,13,7,0,7,11,7,12,7,6,0,4,6,,,,,,,,,,,"Piloto"
871,159,2023,5,16,0,9,15,12,11,9,11,8,3,0,10,3,6,8,5,,,,,,,,,,,"Piloto"
872,156,2023,5,6,3,5,9,7,4,8,6,4,4,4,4,8,7,7,9,,,,,,,,,,,"Piloto"
873,157,2023,5,10,6,7,5,10,2,6,8,5,8,8,2,2,3,0,4,,,,,,,,,,,"Piloto"
874,154,2023,5,5,9,0,3,5,15,4,9,10,0,6,5,5,1,2,1,,,,,,,,,,,"Piloto"
875,155,2023,5,17,12,12,6,11,18,7,0,6,12,9,8,9,12,6,3,,,,,,,,,,,"Piloto"
876,178,2023,5,14,13,11,10,9,9,11,13,13,9,10,0,10,10,9,11,,,,,,,,,,,"Piloto"
877,163,2023,5,13,14,14,11,8,16,15,12,15,11,11,16,12,5,10,12,,,,,,,,,,,"Piloto"
878,160,2023,5,4,8,3,2,3,6,12,5,7,6,2,6,7,9,5,7,,,,,,,,,,,"Piloto"
879,161,2023,5,3,4,8,4,1,3,5,3,3,5,3,1,4,4,1,2,,,,,,,,,,,"Piloto"
880,173,2023,5,7,5,6,8,4,8,10,10,12,10,18,12,11,0,0,10,,,,,,,,,,,"Piloto"
881,177,2023,5,8,7,4,7,6,14,3,4,9,15,5,9,1,0,3,0,,,,,,,,,,,"Piloto"
882,170,2023,5,0,0,16,18,17,13,17,14,17,16,14,14,16,11,16,15,,,,,,,,,,,"Piloto"
883,171,2023,5,12,16,15,12,19,19,16,15,18,14,16,18,17,16,17,0,,,,,,,,,,,"Piloto"
884,164,2023,5,9,10,13,13,14,10,14,16,14,13,13,13,14,13,12,14,,,,,,,,,,,"Piloto"
885,165,2023,5,19,0,0,19,16,17,19,17,19,0,17,15,0,0,13,16,,,,,,,,,,,"Piloto"
886,168,2023,5,18,15,17,16,18,20,18,0,16,17,15,17,15,14,15,17,,,,,,,,,,,"Piloto"
466,6,2017,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
887,172,2023,5,15,17,0,17,15,12,13,18,0,18,19,0,13,15,14,13,,,,,,,,,,,"Piloto"
888,167,2023,6,6,12,10,10,9,10,10,3,7,9,12,13,12,10,14,7,,,,,,,,,,,"Piloto"
889,176,2023,6,3,6,12,2,1,2,4,1,2,0,0,0,4,1,6,1,,,,,,,,,,,"Piloto"
890,160,2023,6,4,4,9,12,11,12,0,11,6,11,3,10,0,12,13,9,,,,,,,,,,,"Piloto"
891,161,2023,6,9,5,13,3,5,11,7,14,18,12,11,8,8,11,12,4,,,,,,,,,,,"Piloto"
892,156,2023,6,10,10,2,4,0,4,5,9,10,5,6,7,1,3,1,6,,,,,,,,,,,"Piloto"
893,163,2023,6,7,1,4,7,4,1,8,2,8,7,0,6,5,6,11,11,,,,,,,,,,,"Piloto"
894,154,2023,6,1,3,1,8,10,6,3,8,5,3,7,4,2,4,5,3,,,,,,,,,,,"Piloto"
895,155,2023,6,0,8,3,14,6,8,9,10,3,6,8,3,6,5,4,2,,,,,,,,,,,"Piloto"
896,173,2023,6,11,14,0,9,0,7,11,12,13,10,0,12,13,0,9,10,,,,,,,,,,,"Piloto"
897,177,2023,6,8,13,5,6,7,13,0,5,11,8,9,11,10,8,10,5,,,,,,,,,,,"Piloto"
898,162,2023,6,2,11,8,0,2,0,1,6,9,1,4,5,11,7,3,8,,,,,,,,,,,"Piloto"
899,159,2023,6,5,2,7,1,3,5,2,4,1,0,2,9,9,13,8,0,,,,,,,,,,,"Piloto"
900,178,2023,6,13,9,11,5,8,9,6,7,12,4,5,2,7,2,7,12,,,,,,,,,,,"Piloto"
901,171,2023,6,12,7,6,11,12,3,12,13,4,2,1,1,3,9,2,0,,,,,,,,,,,"Piloto"
902,179,2023,6,18,17,19,13,14,18,18,18,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
903,165,2023,6,16,0,18,19,18,15,14,15,16,17,16,17,0,16,20,0,,,,,,,,,,,"Piloto"
904,168,2023,6,15,19,17,15,17,14,16,19,17,18,17,18,18,17,19,15,,,,,,,,,,,"Piloto"
905,180,2023,6,0,16,15,18,15,17,17,16,14,16,14,0,15,15,17,0,,,,,,,,,,,"Piloto"
906,170,2023,6,14,18,14,16,16,16,15,0,0,14,14,14,14,14,16,16,,,,,,,,,,,"Piloto"
907,172,2023,6,17,15,16,17,13,19,13,17,15,13,13,16,16,18,18,14,,,,,,,,,,,"Piloto"
908,176,2023,7,0,1,1,0,6,1,4,0,1,4,3,1,2,0,0,1,,,,,,,,,,,"Piloto"
909,180,2023,7,3,10,8,1,1,0,2,9,3,2,13,8,12,14,10,10,,,,,,,,,,,"Piloto"
910,162,2023,7,4,3,4,11,3,5,1,2,5,7,2,10,8,1,6,7,,,,,,,,,,,"Piloto"
911,182,2023,7,5,0,10,12,9,14,3,5,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
912,156,2023,7,6,6,11,3,8,8,10,6,4,5,5,6,4,11,8,4,,,,,,,,,,,"Piloto"
913,163,2023,7,8,12,3,9,5,2,0,8,7,0,7,2,3,4,3,8,,,,,,,,,,,"Piloto"
465,5,2017,5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piloto"
914,178,2023,7,2,2,7,0,2,4,7,0,0,3,1,3,5,13,1,2,,,,,,,,,,,"Piloto"
915,171,2023,7,1,5,2,2,4,0,5,1,2,8,9,4,6,10,4,0,,,,,,,,,,,"Piloto"
916,167,2023,7,12,11,9,6,14,15,8,3,8,12,14,12,10,8,12,6,,,,,,,,,,,"Piloto"
917,172,2023,7,0,7,12,5,7,3,9,7,6,10,12,9,15,9,5,17,,,,,,,,,,,"Piloto"
918,160,2023,7,10,0,14,7,13,10,12,12,11,13,11,0,9,0,13,3,,,,,,,,,,,"Piloto"
919,161,2023,7,7,4,13,4,10,6,11,11,9,11,8,5,7,5,9,11,,,,,,,,,,,"Piloto"
920,173,2023,7,11,9,6,8,12,12,0,10,12,9,10,13,13,7,11,9,,,,,,,,,,,"Piloto"
921,177,2023,7,9,8,5,10,11,7,6,4,0,6,6,11,11,3,7,5,,,,,,,,,,,"Piloto"
922,181,2023,7,13,13,15,13,15,0,13,13,13,14,0,17,0,6,14,13,,,,,,,,,,,"Piloto"
923,165,2023,7,15,16,16,16,16,16,16,17,15,19,15,14,14,12,0,12,,,,,,,,,,,"Piloto"
924,168,2023,7,17,18,19,18,19,11,17,18,18,17,19,16,19,15,17,16,,,,,,,,,,,"Piloto"
925,183,2023,7,14,14,0,15,0,9,15,14,14,15,17,15,18,0,15,15,,,,,,,,,,,"Piloto"
926,170,2023,7,16,15,18,14,17,13,14,15,17,16,16,0,16,16,16,14,,,,,,,,,,,"Piloto"
927,179,2023,7,18,17,17,17,18,0,18,16,16,18,18,18,17,17,18,0,,,,,,,,,,,"Piloto"
928,159,2023,7,0,0,0,0,0,0,0,0,10,1,4,7,1,2,2,0,,,,,,,,,,,"Piloto"
929,176,2023,8,1,0,1,1,1,1,4,1,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
930,180,2023,8,4,7,5,0,4,12,2,11,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
931,178,2023,8,2,1,11,3,15,7,1,5,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
932,171,2023,8,0,3,2,4,0,2,12,0,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
933,162,2023,8,5,2,3,5,2,13,3,7,0,0,0,0,0,0,0,0,,,,,,,,,,,"Piloto"
